,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
17792,6.0,22.0,52.0,51.0,104.0,2.0,2019-07-26,China,,,
17793,7.0,15.0,50.0,46.0,80.0,2.0,2019-07-27,China,,,
17794,7.0,16.0,46.0,48.0,81.0,1.0,2019-07-28,China,,,
17795,7.0,14.0,50.0,48.0,82.0,2.0,2019-07-29,China,,,
17796,8.0,18.0,49.0,38.0,92.0,2.0,2019-07-30,China,,,
17797,9.0,23.0,83.0,48.0,78.0,4.0,2019-07-31,China,,,
17798,9.0,21.0,69.0,48.0,108.0,3.0,2019-08-01,China,,,
17799,14.0,20.0,60.0,49.0,92.0,8.0,2019-08-02,China,,,
17800,12.0,18.0,78.0,43.0,91.0,4.0,2019-08-03,China,,,
17801,12.0,20.0,106.0,47.0,86.0,6.0,2019-08-04,China,,,
17802,9.0,29.0,101.0,52.0,91.0,4.0,2019-08-05,China,,,
17803,11.0,24.0,103.0,52.0,109.0,5.0,2019-08-06,China,,,
17804,16.0,23.0,82.0,51.0,111.0,4.0,2019-08-07,China,,,
17805,11.0,17.0,70.0,42.0,108.0,3.0,2019-08-08,China,,,
17806,8.0,15.0,63.0,48.0,92.0,2.0,2019-08-09,China,,,
17807,6.0,9.0,32.0,29.0,117.0,2.0,2019-08-10,China,,,
17808,8.0,9.0,62.0,30.0,76.0,2.0,2019-08-11,China,,,
17809,8.0,20.0,91.0,42.0,94.0,3.0,2019-08-12,China,,,
17810,12.0,29.0,104.0,54.0,93.0,6.0,2019-08-13,China,,,
17811,11.0,20.0,97.0,54.0,118.0,5.0,2019-08-14,China,,,
17812,11.0,26.0,87.0,51.0,122.0,4.0,2019-08-15,China,,,
17813,8.0,30.0,96.0,58.0,113.0,3.0,2019-08-16,China,,,
17814,12.0,32.0,143.0,72.0,115.0,8.0,2019-08-17,China,,,
17815,14.0,18.0,109.0,66.0,146.0,9.0,2019-08-18,China,,,
17816,12.0,20.0,105.0,53.0,133.0,9.0,2019-08-19,China,,,
17817,12.0,26.0,132.0,61.0,111.0,8.0,2019-08-20,China,,,
17818,11.0,35.0,104.0,79.0,147.0,6.0,2019-08-21,China,,,
17819,11.0,14.0,76.0,62.0,145.0,4.0,2019-08-22,China,,,
17820,15.0,23.0,108.0,73.0,151.0,7.0,2019-08-23,China,,,
17821,18.0,24.0,111.0,65.0,159.0,11.0,2019-08-24,China,,,
17822,19.0,21.0,104.0,57.0,149.0,10.0,2019-08-25,China,,,
17823,13.0,12.0,56.0,44.0,120.0,6.0,2019-08-26,China,,,
17824,13.0,18.0,78.0,45.0,102.0,5.0,2019-08-27,China,,,
17825,10.0,13.0,41.0,25.0,91.0,2.0,2019-08-28,China,,,
17826,13.0,22.0,112.0,41.0,71.0,6.0,2019-08-29,China,,,
17827,15.0,20.0,86.0,54.0,98.0,9.0,2019-08-30,China,,,
17828,14.0,23.0,65.0,47.0,103.0,11.0,2019-08-31,China,,,
17829,10.0,26.0,50.0,49.0,78.0,6.0,2019-09-01,China,,,
17830,12.0,23.0,95.0,53.0,118.0,8.0,2019-09-02,China,,,
17831,14.0,16.0,65.0,42.0,121.0,7.0,2019-09-03,China,,,
17832,12.0,18.0,76.0,51.0,93.0,8.0,2019-09-04,China,,,
17833,25.0,25.0,119.0,55.0,117.0,10.0,2019-09-05,China,,,
17834,15.0,18.0,84.0,52.0,107.0,6.0,2019-09-06,China,,,
17835,11.0,25.0,110.0,60.0,94.0,6.0,2019-09-07,China,,,
17836,13.0,38.0,102.0,65.0,95.0,7.0,2019-09-08,China,,,
17837,15.0,31.0,115.0,65.0,129.0,8.0,2019-09-09,China,,,
17838,17.0,23.0,112.0,65.0,142.0,8.0,2019-09-10,China,,,
17839,15.0,25.0,111.0,59.0,142.0,13.0,2019-09-11,China,,,
17840,13.0,26.0,125.0,68.0,122.0,6.0,2019-09-12,China,,,
17841,11.0,16.0,115.0,66.0,144.0,8.0,2019-09-13,China,,,
17842,9.0,8.0,59.0,49.0,134.0,5.0,2019-09-14,China,,,
17843,10.0,11.0,52.0,54.0,89.0,4.0,2019-09-15,China,,,
17844,8.0,11.0,37.0,48.0,112.0,4.0,2019-09-16,China,,,
17845,9.0,12.0,35.0,46.0,97.0,5.0,2019-09-17,China,,,
17846,8.0,13.0,29.0,46.0,90.0,4.0,2019-09-18,China,,,
17847,13.0,21.0,86.0,62.0,108.0,9.0,2019-09-19,China,,,
17848,8.0,16.0,54.0,44.0,125.0,5.0,2019-09-20,China,,,
17849,5.0,16.0,68.0,47.0,66.0,5.0,2019-09-21,China,,,
17850,6.0,17.0,69.0,54.0,77.0,6.0,2019-09-22,China,,,
17851,7.0,24.0,74.0,52.0,87.0,7.0,2019-09-23,China,,,
17852,10.0,39.0,90.0,57.0,89.0,9.0,2019-09-24,China,,,
17853,12.0,56.0,73.0,69.0,102.0,12.0,2019-09-25,China,,,
17854,13.0,52.0,95.0,81.0,126.0,10.0,2019-09-26,China,,,
17855,12.0,42.0,75.0,66.0,144.0,10.0,2019-09-27,China,,,
17856,13.0,39.0,108.0,69.0,123.0,11.0,2019-09-28,China,,,
17857,13.0,53.0,108.0,78.0,135.0,10.0,2019-09-29,China,,,
17858,13.0,45.0,102.0,69.0,151.0,11.0,2019-09-30,China,,,
17859,12.0,30.0,110.0,61.0,139.0,12.0,2019-10-01,China,,,
17860,16.0,34.0,36.0,62.0,142.0,8.0,2019-04-02,China,,,
17861,11.0,23.0,56.0,44.0,133.0,4.0,2019-04-03,China,,,
17862,13.0,42.0,52.0,78.0,114.0,5.0,2019-04-04,China,,,
17863,10.0,24.0,46.0,53.0,154.0,3.0,2019-04-05,China,,,
17864,11.0,36.0,63.0,72.0,122.0,6.0,2019-04-06,China,,,
17865,13.0,41.0,75.0,83.0,133.0,10.0,2019-04-07,China,,,
17866,13.0,33.0,64.0,77.0,148.0,7.0,2019-04-08,China,,,
17867,10.0,15.0,34.0,42.0,137.0,6.0,2019-04-09,China,,,
17868,9.0,11.0,31.0,32.0,94.0,3.0,2019-04-10,China,,,
17869,8.0,22.0,40.0,58.0,96.0,3.0,2019-04-11,China,,,
17870,10.0,22.0,59.0,54.0,130.0,6.0,2019-04-12,China,,,
17871,12.0,32.0,47.0,68.0,109.0,8.0,2019-04-13,China,,,
17872,9.0,25.0,48.0,75.0,129.0,4.0,2019-04-14,China,,,
17873,9.0,26.0,74.0,62.0,121.0,5.0,2019-04-15,China,,,
17874,7.0,19.0,49.0,53.0,122.0,3.0,2019-04-16,China,,,
17875,9.0,31.0,67.0,68.0,114.0,3.0,2019-04-17,China,,,
17876,13.0,33.0,53.0,74.0,117.0,11.0,2019-04-18,China,,,
17877,12.0,21.0,60.0,65.0,126.0,4.0,2019-04-19,China,,,
17878,17.0,20.0,88.0,77.0,137.0,6.0,2019-04-20,China,,,
17879,9.0,13.0,36.0,50.0,149.0,2.0,2019-04-21,China,,,
17880,17.0,20.0,18.0,64.0,133.0,4.0,2019-04-22,China,,,
17881,14.0,26.0,53.0,59.0,161.0,3.0,2019-04-23,China,,,
17882,20.0,41.0,109.0,83.0,136.0,6.0,2019-04-24,China,,,
17883,19.0,34.0,45.0,89.0,159.0,4.0,2019-04-25,China,,,
17884,14.0,22.0,23.0,53.0,147.0,6.0,2019-04-26,China,,,
17885,12.0,16.0,42.0,51.0,103.0,7.0,2019-04-27,China,,,
17886,9.0,13.0,32.0,38.0,113.0,2.0,2019-04-28,China,,,
17887,9.0,14.0,28.0,20.0,100.0,2.0,2019-04-29,China,,,
17888,10.0,28.0,58.0,58.0,65.0,3.0,2019-04-30,China,,,
17889,11.0,22.0,62.0,65.0,133.0,4.0,2019-05-01,China,,,
17890,13.0,38.0,76.0,66.0,123.0,6.0,2019-05-02,China,,,
17891,11.0,38.0,93.0,79.0,115.0,7.0,2019-05-03,China,,,
17892,11.0,41.0,87.0,82.0,138.0,10.0,2019-05-04,China,,,
17893,12.0,37.0,45.0,74.0,145.0,10.0,2019-05-05,China,,,
17894,10.0,19.0,53.0,58.0,128.0,4.0,2019-05-06,China,,,
17895,13.0,24.0,45.0,55.0,111.0,8.0,2019-05-07,China,,,
17896,9.0,27.0,77.0,58.0,93.0,6.0,2019-05-08,China,,,
17897,8.0,29.0,73.0,60.0,105.0,6.0,2019-05-09,China,,,
17898,9.0,38.0,96.0,68.0,129.0,6.0,2019-05-10,China,,,
17899,12.0,52.0,117.0,86.0,140.0,7.0,2019-05-11,China,,,
17900,13.0,52.0,64.0,98.0,150.0,8.0,2019-05-12,China,,,
17901,9.0,22.0,37.0,119.0,162.0,4.0,2019-05-13,China,,,
17902,11.0,38.0,23.0,125.0,160.0,4.0,2019-05-14,China,,,
17903,12.0,21.0,19.0,43.0,161.0,2.0,2019-05-15,China,,,
17904,13.0,30.0,21.0,59.0,114.0,2.0,2019-05-16,China,,,
17905,14.0,34.0,50.0,58.0,141.0,2.0,2019-05-17,China,,,
17906,16.0,29.0,70.0,69.0,142.0,3.0,2019-05-18,China,,,
17907,7.0,15.0,38.0,43.0,138.0,2.0,2019-05-19,China,,,
17908,5.0,17.0,50.0,80.0,97.0,3.0,2019-05-20,China,,,
17909,8.0,35.0,43.0,84.0,101.0,4.0,2019-05-21,China,,,
17910,9.0,34.0,83.0,83.0,143.0,4.0,2019-05-22,China,,,
17911,11.0,50.0,117.0,95.0,154.0,4.0,2019-05-23,China,,,
17912,11.0,35.0,66.0,76.0,149.0,7.0,2019-05-24,China,,,
17913,9.0,26.0,35.0,49.0,148.0,2.0,2019-05-25,China,,,
17914,10.0,24.0,56.0,21.0,113.0,2.0,2019-05-26,China,,,
17915,9.0,23.0,60.0,76.0,64.0,2.0,2019-05-27,China,,,
17916,9.0,14.0,64.0,49.0,97.0,4.0,2019-05-28,China,,,
17917,11.0,19.0,57.0,48.0,89.0,7.0,2019-05-29,China,,,
17918,9.0,22.0,44.0,40.0,100.0,2.0,2019-05-30,China,,,
17919,11.0,26.0,87.0,63.0,108.0,3.0,2019-05-31,China,,,
17920,12.0,36.0,89.0,66.0,144.0,3.0,2019-06-01,China,,,
17921,9.0,26.0,81.0,52.0,139.0,3.0,2019-06-02,China,,,
17922,10.0,33.0,77.0,67.0,116.0,2.0,2019-06-03,China,,,
17923,10.0,24.0,87.0,65.0,121.0,3.0,2019-06-04,China,,,
17924,11.0,21.0,106.0,59.0,131.0,3.0,2019-06-05,China,,,
17925,9.0,12.0,60.0,22.0,134.0,2.0,2019-06-06,China,,,
17926,14.0,26.0,98.0,39.0,64.0,5.0,2019-06-07,China,,,
17927,11.0,24.0,85.0,49.0,97.0,5.0,2019-06-08,China,,,
17928,12.0,40.0,93.0,65.0,121.0,2.0,2019-06-09,China,,,
17929,12.0,29.0,95.0,69.0,134.0,2.0,2019-06-10,China,,,
17930,9.0,21.0,91.0,56.0,133.0,3.0,2019-06-11,China,,,
17931,10.0,22.0,74.0,50.0,106.0,3.0,2019-06-12,China,,,
17932,,,57.0,58.0,104.0,2.0,2019-06-13,China,,,
17933,11.0,29.0,113.0,59.0,124.0,4.0,2019-06-14,China,,,
17934,10.0,29.0,104.0,66.0,128.0,5.0,2019-06-15,China,,,
17935,11.0,21.0,48.0,51.0,125.0,7.0,2019-06-16,China,,,
17936,10.0,16.0,34.0,27.0,108.0,3.0,2019-06-17,China,,,
17937,11.0,15.0,46.0,25.0,86.0,2.0,2019-06-18,China,,,
17938,13.0,17.0,39.0,33.0,76.0,3.0,2019-06-19,China,,,
17939,11.0,16.0,46.0,37.0,89.0,4.0,2019-06-20,China,,,
17940,16.0,13.0,24.0,21.0,87.0,3.0,2019-06-21,China,,,
17941,20.0,18.0,27.0,21.0,57.0,4.0,2019-06-22,China,,,
17942,,,,,65.0,,2019-06-23,China,,,
17943,10.0,30.0,101.0,62.0,115.0,4.0,2019-06-25,China,,,
17944,12.0,25.0,110.0,65.0,128.0,7.0,2019-06-26,China,,,
17945,11.0,31.0,103.0,68.0,147.0,5.0,2019-06-27,China,,,
17946,10.0,20.0,47.0,61.0,148.0,5.0,2019-06-28,China,,,
17947,9.0,13.0,45.0,22.0,127.0,2.0,2019-06-29,China,,,
17948,7.0,18.0,71.0,33.0,68.0,3.0,2019-06-30,China,,,
17949,11.0,26.0,78.0,51.0,78.0,3.0,2019-07-01,China,,,
17950,12.0,37.0,13.0,56.0,131.0,3.0,2019-01-02,China,,,
17951,15.0,31.0,15.0,61.0,158.0,7.0,2019-01-03,China,,,
17952,14.0,28.0,16.0,72.0,165.0,4.0,2019-01-04,China,,,
17953,14.0,27.0,20.0,99.0,182.0,4.0,2019-01-05,China,,,
17954,20.0,34.0,16.0,116.0,224.0,7.0,2019-01-06,China,,,
17955,16.0,29.0,19.0,84.0,248.0,5.0,2019-01-07,China,,,
17956,15.0,24.0,18.0,70.0,190.0,3.0,2019-01-08,China,,,
17957,18.0,26.0,11.0,38.0,172.0,3.0,2019-01-09,China,,,
17958,12.0,23.0,11.0,30.0,120.0,3.0,2019-01-10,China,,,
17959,13.0,26.0,8.0,52.0,116.0,3.0,2019-01-11,China,,,
17960,20.0,34.0,22.0,81.0,163.0,8.0,2019-01-12,China,,,
17961,26.0,44.0,18.0,92.0,188.0,7.0,2019-01-13,China,,,
17962,20.0,30.0,11.0,73.0,190.0,6.0,2019-01-14,China,,,
17963,19.0,26.0,21.0,88.0,174.0,4.0,2019-01-15,China,,,
17964,15.0,27.0,19.0,77.0,199.0,6.0,2019-01-16,China,,,
17965,25.0,44.0,11.0,123.0,121.0,7.0,2019-01-17,China,,,
17966,22.0,45.0,11.0,108.0,187.0,6.0,2019-01-18,China,,,
17967,16.0,36.0,11.0,89.0,194.0,5.0,2019-01-19,China,,,
17968,18.0,28.0,30.0,105.0,179.0,7.0,2019-01-20,China,,,
17969,18.0,42.0,23.0,113.0,216.0,11.0,2019-01-21,China,,,
17970,15.0,45.0,35.0,103.0,219.0,8.0,2019-01-22,China,,,
17971,17.0,53.0,42.0,95.0,188.0,9.0,2019-01-23,China,,,
17972,17.0,52.0,47.0,93.0,191.0,9.0,2019-01-24,China,,,
17973,17.0,45.0,34.0,120.0,174.0,8.0,2019-01-25,China,,,
17974,17.0,31.0,21.0,115.0,204.0,9.0,2019-01-26,China,,,
17975,13.0,35.0,20.0,78.0,221.0,12.0,2019-01-27,China,,,
17976,12.0,30.0,15.0,92.0,167.0,5.0,2019-01-28,China,,,
17977,14.0,24.0,14.0,73.0,205.0,5.0,2019-01-29,China,,,
17978,15.0,20.0,7.0,49.0,177.0,3.0,2019-01-30,China,,,
17979,14.0,15.0,26.0,42.0,142.0,3.0,2019-01-31,China,,,
17980,13.0,22.0,41.0,64.0,134.0,4.0,2019-02-01,China,,,
17981,14.0,24.0,21.0,58.0,169.0,6.0,2019-02-02,China,,,
17982,10.0,18.0,30.0,77.0,156.0,4.0,2019-02-03,China,,,
17983,18.0,29.0,24.0,99.0,165.0,6.0,2019-02-04,China,,,
17984,14.0,22.0,36.0,96.0,189.0,6.0,2019-02-05,China,,,
17985,15.0,22.0,23.0,69.0,193.0,6.0,2019-02-06,China,,,
17986,12.0,9.0,20.0,88.0,165.0,2.0,2019-02-07,China,,,
17987,7.0,8.0,24.0,23.0,189.0,3.0,2019-02-08,China,,,
17988,7.0,8.0,20.0,32.0,78.0,2.0,2019-02-09,China,,,
17989,9.0,10.0,20.0,46.0,117.0,3.0,2019-02-10,China,,,
17990,10.0,19.0,25.0,60.0,153.0,3.0,2019-02-11,China,,,
17991,12.0,17.0,14.0,45.0,165.0,3.0,2019-02-12,China,,,
17992,11.0,16.0,13.0,49.0,131.0,3.0,2019-02-13,China,,,
17993,11.0,15.0,14.0,29.0,149.0,3.0,2019-02-14,China,,,
17994,12.0,17.0,11.0,41.0,110.0,3.0,2019-02-15,China,,,
17995,9.0,15.0,17.0,57.0,137.0,3.0,2019-02-16,China,,,
17996,8.0,16.0,26.0,68.0,158.0,4.0,2019-02-17,China,,,
17997,8.0,19.0,18.0,41.0,165.0,3.0,2019-02-18,China,,,
17998,10.0,21.0,19.0,56.0,139.0,4.0,2019-02-19,China,,,
17999,9.0,22.0,17.0,68.0,160.0,4.0,2019-02-20,China,,,
18000,10.0,20.0,21.0,65.0,168.0,3.0,2019-02-21,China,,,
18001,8.0,21.0,35.0,49.0,173.0,4.0,2019-02-22,China,,,
18002,9.0,31.0,12.0,54.0,140.0,4.0,2019-02-23,China,,,
18003,,,,,142.0,,2019-02-24,China,,,
18004,16.0,36.0,26.0,99.0,180.0,10.0,2019-02-26,China,,,
18005,8.0,17.0,27.0,44.0,195.0,3.0,2019-02-27,China,,,
18006,9.0,24.0,21.0,43.0,126.0,3.0,2019-02-28,China,,,
18007,10.0,24.0,16.0,40.0,122.0,3.0,2019-03-01,China,,,
18008,9.0,19.0,63.0,44.0,101.0,3.0,2019-03-02,China,,,
18009,7.0,24.0,46.0,66.0,148.0,4.0,2019-03-03,China,,,
18010,12.0,32.0,39.0,79.0,157.0,8.0,2019-03-04,China,,,
18011,9.0,24.0,28.0,48.0,156.0,5.0,2019-03-05,China,,,
18012,10.0,32.0,46.0,57.0,131.0,7.0,2019-03-06,China,,,
18013,8.0,22.0,49.0,70.0,133.0,7.0,2019-03-07,China,,,
18014,10.0,30.0,38.0,72.0,124.0,10.0,2019-03-08,China,,,
18015,10.0,33.0,50.0,88.0,153.0,6.0,2019-03-09,China,,,
18016,10.0,41.0,34.0,99.0,169.0,7.0,2019-03-10,China,,,
18017,9.0,47.0,31.0,92.0,171.0,5.0,2019-03-11,China,,,
18018,8.0,47.0,45.0,102.0,123.0,6.0,2019-03-12,China,,,
18019,11.0,45.0,33.0,105.0,142.0,11.0,2019-03-13,China,,,
18020,8.0,24.0,48.0,68.0,185.0,4.0,2019-03-14,China,,,
18021,10.0,42.0,44.0,83.0,149.0,4.0,2019-03-15,China,,,
18022,12.0,41.0,63.0,95.0,148.0,11.0,2019-03-16,China,,,
18023,13.0,44.0,42.0,88.0,151.0,8.0,2019-03-17,China,,,
18024,10.0,26.0,46.0,70.0,156.0,5.0,2019-03-18,China,,,
18025,14.0,28.0,41.0,76.0,155.0,10.0,2019-03-19,China,,,
18026,12.0,23.0,44.0,62.0,152.0,6.0,2019-03-20,China,,,
18027,17.0,23.0,29.0,82.0,129.0,10.0,2019-03-21,China,,,
18028,9.0,15.0,26.0,45.0,134.0,4.0,2019-03-22,China,,,
18029,9.0,27.0,37.0,53.0,99.0,6.0,2019-03-23,China,,,
18030,11.0,34.0,30.0,85.0,125.0,7.0,2019-03-24,China,,,
18031,9.0,22.0,39.0,53.0,160.0,5.0,2019-03-25,China,,,
18032,15.0,42.0,2.0,102.0,118.0,9.0,2019-03-26,China,,,
18033,16.0,29.0,4.0,67.0,158.0,5.0,2019-03-27,China,,,
18034,19.0,37.0,11.0,84.0,152.0,5.0,2019-03-28,China,,,
18035,20.0,38.0,39.0,89.0,167.0,7.0,2019-03-29,China,,,
18036,13.0,26.0,46.0,105.0,165.0,5.0,2019-03-30,China,,,
18037,13.0,27.0,48.0,58.0,166.0,6.0,2019-03-31,China,,,
18038,12.0,35.0,66.0,87.0,136.0,8.0,2019-04-01,China,,,
18039,13.0,33.0,65.0,56.0,80.0,11.0,2018-10-02,China,,,
18040,16.0,42.0,92.0,60.0,105.0,14.0,2018-10-03,China,,,
18041,14.0,33.0,100.0,63.0,125.0,12.0,2018-10-04,China,,,
18042,17.0,29.0,95.0,60.0,128.0,13.0,2018-10-05,China,,,
18043,15.0,55.0,106.0,85.0,129.0,12.0,2018-10-06,China,,,
18044,14.0,56.0,113.0,95.0,163.0,13.0,2018-10-07,China,,,
18045,12.0,44.0,89.0,94.0,164.0,11.0,2018-10-08,China,,,
18046,10.0,27.0,54.0,73.0,169.0,10.0,2018-10-09,China,,,
18047,13.0,27.0,82.0,68.0,167.0,17.0,2018-10-10,China,,,
18048,10.0,32.0,73.0,62.0,119.0,21.0,2018-10-11,China,,,
18049,10.0,30.0,76.0,64.0,112.0,16.0,2018-10-12,China,,,
18050,15.0,37.0,55.0,73.0,127.0,14.0,2018-10-13,China,,,
18051,14.0,26.0,40.0,55.0,154.0,5.0,2018-10-14,China,,,
18052,11.0,23.0,26.0,48.0,134.0,5.0,2018-10-15,China,,,
18053,13.0,26.0,23.0,56.0,142.0,5.0,2018-10-16,China,,,
18054,12.0,29.0,65.0,61.0,138.0,7.0,2018-10-17,China,,,
18055,21.0,36.0,68.0,69.0,140.0,15.0,2018-10-18,China,,,
18056,16.0,35.0,39.0,61.0,159.0,14.0,2018-10-19,China,,,
18057,13.0,30.0,27.0,48.0,116.0,6.0,2018-10-20,China,,,
18058,10.0,25.0,20.0,48.0,126.0,3.0,2018-10-21,China,,,
18059,10.0,25.0,36.0,49.0,145.0,4.0,2018-10-22,China,,,
18060,31.0,48.0,59.0,74.0,134.0,6.0,2018-10-23,China,,,
18061,20.0,45.0,62.0,91.0,166.0,8.0,2018-10-24,China,,,
18062,14.0,36.0,26.0,71.0,175.0,5.0,2018-10-25,China,,,
18063,11.0,28.0,47.0,60.0,157.0,6.0,2018-10-26,China,,,
18064,10.0,32.0,41.0,59.0,134.0,9.0,2018-10-27,China,,,
18065,8.0,39.0,57.0,78.0,97.0,8.0,2018-10-28,China,,,
18066,10.0,42.0,46.0,77.0,140.0,7.0,2018-10-29,China,,,
18067,21.0,65.0,37.0,104.0,143.0,13.0,2018-10-30,China,,,
18068,18.0,58.0,59.0,90.0,158.0,13.0,2018-10-31,China,,,
18069,12.0,39.0,76.0,82.0,158.0,12.0,2018-11-01,China,,,
18070,12.0,32.0,66.0,65.0,151.0,14.0,2018-11-02,China,,,
18071,11.0,30.0,52.0,63.0,144.0,11.0,2018-11-03,China,,,
18072,13.0,37.0,34.0,80.0,147.0,9.0,2018-11-04,China,,,
18073,13.0,21.0,38.0,70.0,145.0,5.0,2018-11-05,China,,,
18074,10.0,14.0,10.0,12.0,156.0,3.0,2018-11-06,China,,,
18075,9.0,14.0,15.0,14.0,44.0,2.0,2018-11-07,China,,,
18076,10.0,17.0,26.0,30.0,67.0,4.0,2018-11-08,China,,,
18077,13.0,31.0,26.0,54.0,111.0,7.0,2018-11-09,China,,,
18078,15.0,31.0,16.0,44.0,133.0,9.0,2018-11-10,China,,,
18079,6.0,19.0,40.0,38.0,114.0,4.0,2018-11-11,China,,,
18080,10.0,31.0,37.0,64.0,118.0,4.0,2018-11-12,China,,,
18081,18.0,30.0,32.0,65.0,168.0,8.0,2018-11-13,China,,,
18082,16.0,26.0,18.0,52.0,157.0,6.0,2018-11-14,China,,,
18083,9.0,20.0,22.0,50.0,148.0,4.0,2018-11-15,China,,,
18084,7.0,16.0,26.0,46.0,154.0,3.0,2018-11-16,China,,,
18085,8.0,18.0,12.0,41.0,134.0,3.0,2018-11-17,China,,,
18086,8.0,18.0,15.0,26.0,136.0,4.0,2018-11-18,China,,,
18087,16.0,34.0,21.0,60.0,107.0,7.0,2018-11-19,China,,,
18088,13.0,34.0,22.0,55.0,160.0,6.0,2018-11-20,China,,,
18089,12.0,26.0,35.0,63.0,143.0,5.0,2018-11-21,China,,,
18090,20.0,40.0,44.0,82.0,161.0,11.0,2018-11-22,China,,,
18091,12.0,41.0,38.0,79.0,175.0,6.0,2018-11-23,China,,,
18092,15.0,46.0,38.0,80.0,161.0,10.0,2018-11-24,China,,,
18093,22.0,59.0,33.0,116.0,170.0,7.0,2018-11-25,China,,,
18094,24.0,59.0,48.0,114.0,226.0,6.0,2018-11-26,China,,,
18095,24.0,58.0,59.0,100.0,202.0,10.0,2018-11-27,China,,,
18096,22.0,58.0,42.0,132.0,187.0,10.0,2018-11-28,China,,,
18097,21.0,51.0,40.0,110.0,187.0,10.0,2018-11-29,China,,,
18098,37.0,40.0,26.0,151.0,195.0,20.0,2018-11-30,China,,,
18099,28.0,35.0,16.0,126.0,291.0,10.0,2018-12-01,China,,,
18100,22.0,29.0,4.0,100.0,236.0,6.0,2018-12-02,China,,,
18101,21.0,23.0,18.0,53.0,194.0,3.0,2018-12-03,China,,,
18102,15.0,18.0,16.0,87.0,157.0,3.0,2018-12-04,China,,,
18103,13.0,18.0,6.0,63.0,156.0,5.0,2018-12-05,China,,,
18104,9.0,13.0,17.0,15.0,125.0,5.0,2018-12-06,China,,,
18105,10.0,13.0,21.0,49.0,66.0,3.0,2018-12-07,China,,,
18106,7.0,15.0,21.0,38.0,127.0,5.0,2018-12-08,China,,,
18107,10.0,21.0,15.0,48.0,80.0,7.0,2018-12-09,China,,,
18108,9.0,20.0,10.0,50.0,119.0,4.0,2018-12-10,China,,,
18109,11.0,22.0,13.0,64.0,151.0,5.0,2018-12-11,China,,,
18110,19.0,34.0,32.0,99.0,173.0,12.0,2018-12-12,China,,,
18111,18.0,53.0,26.0,106.0,202.0,11.0,2018-12-13,China,,,
18112,14.0,40.0,38.0,79.0,189.0,11.0,2018-12-14,China,,,
18113,12.0,37.0,18.0,81.0,168.0,7.0,2018-12-15,China,,,
18114,13.0,33.0,32.0,98.0,181.0,7.0,2018-12-16,China,,,
18115,19.0,52.0,24.0,101.0,205.0,11.0,2018-12-17,China,,,
18116,23.0,55.0,22.0,112.0,192.0,15.0,2018-12-18,China,,,
18117,21.0,41.0,12.0,81.0,177.0,18.0,2018-12-19,China,,,
18118,15.0,33.0,16.0,53.0,165.0,8.0,2018-12-20,China,,,
18119,11.0,28.0,27.0,60.0,141.0,9.0,2018-12-21,China,,,
18120,12.0,23.0,10.0,57.0,161.0,4.0,2018-12-22,China,,,
18121,15.0,24.0,39.0,97.0,163.0,6.0,2018-12-23,China,,,
18122,18.0,30.0,32.0,86.0,205.0,11.0,2018-12-24,China,,,
18123,13.0,26.0,9.0,64.0,177.0,4.0,2018-12-25,China,,,
18124,12.0,23.0,17.0,57.0,169.0,3.0,2018-12-26,China,,,
18125,9.0,17.0,16.0,25.0,161.0,4.0,2018-12-27,China,,,
18126,9.0,14.0,20.0,82.0,91.0,4.0,2018-12-28,China,,,
18127,7.0,16.0,24.0,48.0,127.0,5.0,2018-12-29,China,,,
18128,8.0,18.0,20.0,35.0,112.0,3.0,2018-12-30,China,,,
18129,,,,,102.0,,2018-12-31,China,,,
18130,11.0,32.0,42.0,50.0,95.0,3.0,2018-07-02,China,,,
18131,14.0,33.0,35.0,59.0,110.0,2.0,2018-07-03,China,,,
18132,10.0,25.0,49.0,47.0,132.0,2.0,2018-07-04,China,,,
18133,9.0,17.0,28.0,27.0,104.0,2.0,2018-07-05,China,,,
18134,8.0,12.0,27.0,32.0,73.0,2.0,2018-07-06,China,,,
18135,6.0,9.0,20.0,17.0,85.0,2.0,2018-07-07,China,,,
18136,9.0,17.0,26.0,31.0,48.0,3.0,2018-07-08,China,,,
18137,9.0,23.0,31.0,29.0,80.0,2.0,2018-07-09,China,,,
18138,13.0,35.0,85.0,59.0,72.0,4.0,2018-07-10,China,,,
18139,13.0,18.0,51.0,51.0,126.0,7.0,2018-07-11,China,,,
18140,11.0,16.0,57.0,47.0,113.0,5.0,2018-07-12,China,,,
18141,7.0,19.0,56.0,36.0,84.0,3.0,2018-07-13,China,,,
18142,9.0,29.0,50.0,51.0,74.0,3.0,2018-07-14,China,,,
18143,10.0,22.0,60.0,54.0,98.0,5.0,2018-07-15,China,,,
18144,11.0,22.0,70.0,62.0,99.0,8.0,2018-07-16,China,,,
18145,12.0,20.0,120.0,59.0,116.0,16.0,2018-07-17,China,,,
18146,7.0,17.0,73.0,58.0,119.0,6.0,2018-07-18,China,,,
18147,7.0,19.0,61.0,53.0,104.0,7.0,2018-07-19,China,,,
18148,9.0,29.0,101.0,58.0,98.0,10.0,2018-07-20,China,,,
18149,8.0,36.0,94.0,69.0,105.0,7.0,2018-07-21,China,,,
18150,11.0,20.0,70.0,54.0,115.0,8.0,2018-07-22,China,,,
